target_url,target_url_domain,final_url,final_url_domain,final_url_website,canonical_link,final_url_mimetype,final_url_live,target_url_redirects,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,final_url_status_code,target_url_404_test,scan_date,scan_date,primary_scan_status,not_found_scan_status,robots_txt_scan_status,sitemap_xml_scan_status,dns_scan_status,dns_ipv6,dns_hostname,source_list_federal_domains,source_list_dap,source_list_pulse,source_list_other,cms,cloud_dot_gov_pages,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_count,uswds_usa_classes,uswds_inline_css,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,og_article_published_final_url,og_article_modified_final_url,og_title_final_url,og_description_final_url,main_element_present_final_url,robots_txt_final_url,robots_txt_detected,robots_txt_final_url_live,robots_txt_target_url_redirects,robots_txt_final_url_status_code,robots_txt_final_url_mimetype,robots_txt_final_url_filesize_in_bytes,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_final_url,sitemap_xml_detected,sitemap_xml_final_url_live,sitemap_xml_target_url_redirects,sitemap_xml_final_url_status_code,sitemap_xml_final_url_mimetype,sitemap_xml_final_url_filesize_in_bytes,sitemap_xml_count,sitemap_xml_pdf_count,third_party_service_domains,third_party_service_count,login_detected,dap_detected_final_url,dap_parameters_final_url
townofsummerton.com,townofsummerton.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:25:07,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
townofstmichaels.com,townofstmichaels.com,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:25:08,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
township.guthrie.mn.us,mn.us,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:25:08,unknown_error,completed,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traveliowa.com,traveliowa.com,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:25:09,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trumbauersville.org,trumbauersville.org,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:25:10,unknown_error,completed,unknown_error,unknown_error,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unioncityga.org,unioncityga.org,https://www.unioncityga.org/,unioncityga.org,www.unioncityga.org,,text/html,TRUE,TRUE,TRUE,FALSE,,,,200,,2023-03-16 10:25:12,2023-03-16 12:25:20,completed,unknown_error,completed,completed,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,0,0,0,,0,,,"Union City, GA | Home",,FALSE,https://www.unioncityga.org/robots.txt,TRUE,TRUE,TRUE,200,text/plain,6641,,,https://www.unioncityga.org/sitemap.xml,TRUE,TRUE,TRUE,200,text/xml,1527,0,0,"fonts.gstatic.com,stats.g.doubleclick.net,www.google-analytics.com",3,,FALSE,
usajobsrecruit.com,usajobsrecruit.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:25:20,connection_refused,unknown_error,connection_refused,connection_refused,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ustedquepuedehacer.org,ustedquepuedehacer.org,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:12,2023-03-16 12:25:22,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
veazie.net,veazie.net,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:12,2023-03-16 12:25:22,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miltonnh-us.com,miltonnh-us.com,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:12,2023-03-16 12:25:22,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mo-butler.civiccities.com,civiccities.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:25:23,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monitor.net.co,net.co,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:25:23,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
montanaguard.com,montanaguard.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:25:23,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msboc.us,msboc.us,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:25:24,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
munseypark.org,munseypark.org,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:25:25,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tewksbury.net,tewksbury.net,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:25:40,timeout,unknown_error,timeout,timeout,completed,FALSE,awsglobalaccelerator.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ncabc.com,ncabc.com,https://ncabc.com/,ncabc.com,ncabc.com,,text/html,FALSE,FALSE,TRUE,TRUE,,,,403,TRUE,2023-03-16 10:25:12,2023-03-16 12:25:42,completed,completed,completed,completed,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,0,0,0,,0,,,,,FALSE,https://ncabc.com/robots.txt,FALSE,FALSE,FALSE,404,text/html,,,,https://ncabc.com/sitemap.xml,FALSE,FALSE,FALSE,404,text/html,,,,,0,,FALSE,
town.rindge.nh.us,nh.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:25:47,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ncfilm.com,ncfilm.com,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:25:48,unknown_error,completed,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nchilb.com,nchilb.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:25:48,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ncih.net,ncih.net,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:25:48,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ncsustainabilitycenter.org,ncsustainabilitycenter.org,http://www.toromclick.com/feed/click/?t1=128&tid=658&uid=177&subid=ncsustainabilitycenter.org&id=bffce2188f5f10c1242f85ea8b2d1595:6f722b30df26aaacc4a390777c52836a24f2805950252735a2d1f7fb9a5bf4ee0ad45714c84b08ce703fe6714a0b75b1843cde570af5ef3250c17ce77d083633805c468825fa2471c35e4a704a645510e2d6476c0e53303f59b87dcfc673f5815f7d6698c57e02a5b01c651eb229cf4627f807e94298c10192a383e062235eddecca09e2e9e1096bf8d25cfbda981ade9fdda4236d14f14380ab77a5409277ea003f9c2e0871ba637ad6b37cb95646043b664a8639152e19c40c6a642be6533d4ea96260ebb53709a6a0ab0ac89fb13aaa3adac9cb9e42b90d15cd53651851d1d930284098258e97c174b54c5adcf2788f64548d64f6ba1273ad96f2e63917546f22d530f48d708e09159739c0e66fea41dceccd82bf0f645f7df756f7bce88e2b3814cc7e52200a9aa5281389800147e040b2225c1598a14e65a341a26c8f4d55ba82f1106d65ddd52e6a5897cfcbf7bae47c49bb89bb83a8a552ea319b389c27e26787e5516dbadd2c389f498f7c88d805de629427415e8299076913d02500,toromclick.com,www.toromclick.com,,application/json,TRUE,FALSE,FALSE,FALSE,,,,200,FALSE,2023-03-16 10:25:12,2023-03-16 12:25:52,completed,completed,completed,completed,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,0,0,0,,0,,,,,FALSE,https://ncsustainabilitycenter.org/robots.txt,TRUE,TRUE,FALSE,200,text/plain,136,,,http://ww16.ncsustainabilitycenter.org/sitemap.xml?sub1=20230317-0325-4956-84b4-fa8eb2d7f034,FALSE,FALSE,TRUE,403,text/html,,,,ncsustainabilitycenter.org,1,,FALSE,
neagrelations.org,neagrelations.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:25:52,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newboldtown.com,newboldtown.com,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:25:52,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newlondontownship.com,newlondontownship.com,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:25:53,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newportmaine.net,newportmaine.net,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:25:53,unknown_error,completed,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
townofmiddleburg.org,townofmiddleburg.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:26:10,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nlm.net,nlm.net,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:26:27,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nooksackindiantribe.org,nooksackindiantribe.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:26:27,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mygladescounty.com,mygladescounty.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:26:40,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
northlr.org,northlr.org,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:26:43,unknown_error,completed,completed,completed,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,https://www.northlr.org/robots.txt/Default.aspx,FALSE,TRUE,TRUE,200,text/plain,,,,https://www.northlr.org/sitemap.xml,TRUE,TRUE,TRUE,200,text/xml,448,1,0,,,,,
nyccfc.org,nyccfc.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:26:43,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oakislandnc.com,oakislandnc.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:26:43,connection_refused,unknown_error,connection_refused,connection_refused,completed,TRUE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
okaloosa-waltoncfc.org,okaloosa-waltoncfc.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:26:43,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oobmaine.com,oobmaine.com,https://www.oobmaine.com/,oobmaine.com,www.oobmaine.com,,text/html,TRUE,TRUE,TRUE,FALSE,,,,200,TRUE,2023-03-16 10:25:12,2023-03-16 12:26:46,completed,completed,completed,completed,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,WordPress,FALSE,0,0,0,0,0,0,0,0,,0,,,Old Orchard Beach ME,,TRUE,https://www.oobmaine.com/robots.txt,TRUE,TRUE,TRUE,200,text/plain,174,,https://www.oobmaine.com/sitemap_index.xml,https://www.oobmaine.com/sitemap_index.xml,FALSE,TRUE,TRUE,200,text/xml,,,,"cdnjs.cloudflare.com,fonts.gstatic.com,m.addthis.com,p.typekit.net,s7.addthis.com,use.typekit.net,www.google-analytics.com,www.google.com,www.googletagmanager.com,www.gstatic.com,z.moatads.com",11,,FALSE,
ospmd.org,ospmd.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:26:46,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxfordny.com/government/town,oxfordny.com,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:26:46,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parmany.org,parmany.org,https://parmany.org/,parmany.org,parmany.org,,text/html,TRUE,FALSE,TRUE,TRUE,,,,200,TRUE,2023-03-16 10:25:12,2023-03-16 12:26:48,completed,completed,completed,completed,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,0,0,0,,0,,,,,FALSE,https://parmany.org/robots.txt,FALSE,FALSE,FALSE,404,text/html,,,,https://parmany.org/sitemap.xml,FALSE,FALSE,FALSE,404,text/html,,,,"clients1.google.com,cse.google.com,elocallink.tv,www.elocallink.tv,www.google-analytics.com,www.google.com,www.googleapis.com,www.parmany.org",8,,FALSE,
ncblss.org,ncblss.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:26:57,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pennhills.org,pennhills.org,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:12,2023-03-16 12:26:59,unknown_error,completed,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pinebeachborough.us,pinebeachborough.us,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:26:59,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plainfieldchartertwp.org,plainfieldchartertwp.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:26:59,connection_refused,unknown_error,connection_refused,connection_refused,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pmtwp.org,pmtwp.org,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:27:01,unknown_error,completed,unknown_error,unknown_error,completed,FALSE,awsglobalaccelerator.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pohatcongtwp.org,pohatcongtwp.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:27:01,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nhlottery.org,nhlottery.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:27:08,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protectivedns.net,protectivedns.net,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:27:09,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quakertownboro.com,quakertownboro.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:27:19,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rd.okstate.edu,okstate.edu,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:27:19,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,TRUE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
riandsemacfc.org,riandsemacfc.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:27:19,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ringwoodnj.net,ringwoodnj.net,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:27:20,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
northhornell.com,northhornell.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:27:42,timeout,unknown_error,timeout,timeout,completed,FALSE,awsglobalaccelerator.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pelahatchie.org,pelahatchie.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:28:03,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rutherford-nj.com,rutherford-nj.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:28:03,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanborntonnh.org,sanborntonnh.org,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:12,2023-03-16 12:28:04,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
savannaillinois.com,savannaillinois.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:28:04,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rockfallsiowa.com,rockfallsiowa.com,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:28:04,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seagirtboro.com,seagirtboro.com,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:12,2023-03-16 12:28:04,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sayreville.com,sayreville.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:28:04,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sfrpc.com,sfrpc.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:28:04,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shrewsburytownship.org,shrewsburytownship.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:28:05,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shepherdstown.us,shepherdstown.us,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:28:05,unknown_error,completed,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sohowww.estec.esa.nl,esa.nl,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:28:06,connection_refused,unknown_error,connection_refused,connection_refused,completed,TRUE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
presidentschallenge.org,presidentschallenge.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:28:16,timeout,unknown_error,timeout,timeout,completed,FALSE,awsglobalaccelerator.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
springfield-twp.us,springfield-twp.us,https://springfield-twp.us/,springfield-twp.us,springfield-twp.us,,text/html,TRUE,FALSE,TRUE,TRUE,,,,200,TRUE,2023-03-16 10:25:12,2023-03-16 12:28:19,completed,completed,completed,completed,completed,FALSE,awsglobalaccelerator.com,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,0,0,0,,0,,,,,TRUE,https://cms1files.revize.com/springfieldtwp/robots.txt,FALSE,FALSE,TRUE,404,text/html,,,,https://springfield-twp.us/sitemap.xml,FALSE,FALSE,FALSE,404,text/html,,,,"api.userway.org,cdn.live1.revize.com,cdn.userway.org,cms1.revize.com,cms1files.revize.com,content.govdelivery.com,fonts.googleapis.com,fonts.gstatic.com,ssl.google-analytics.com,stats.g.doubleclick.net,translate-pa.googleapis.com,translate.google.com,translate.googleapis.com,www.google-analytics.com,www.google.com,www.googletagmanager.com,www.gstatic.com",17,,FALSE,
rockdalecounty.org,rockdalecounty.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:28:35,timeout,unknown_error,timeout,timeout,completed,FALSE,awsglobalaccelerator.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smithfield-nc.com,smithfield-nc.com,https://www.smithfield-nc.com/,smithfield-nc.com,www.smithfield-nc.com,,text/html,TRUE,TRUE,TRUE,FALSE,,,,200,FALSE,2023-03-16 10:25:12,2023-03-16 12:28:35,completed,completed,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,0,0,0,,0,,,,,FALSE,,,,,,,,,,,,,,,,,,,"abs-0.twimg.com,abs.twimg.com,cdn.lightwidget.com,forecast7.com,pbs.twimg.com,platform.twitter.com,scontent-iad3-1.xx.fbcdn.net,scontent-iad3-2.xx.fbcdn.net,static.xx.fbcdn.net,syndication.twitter.com,weatherwidget.io,www.facebook.com,www.google-analytics.com,www.googletagmanager.com",14,,FALSE,
state.in.us,in.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:28:35,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state.nm.us,nm.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:28:35,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state.vt.us,vt.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 12:28:43,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
staugustamn.com,staugustamn.com,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:28:44,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stregispark.net,stregispark.net,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 12:28:44,unknown_error,completed,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
