Domain,Federal Agency,Level of Government,Location,Status,Note,Link,Date Added
voatour.com,,Federal Government,,accepted term,"Voice of America Studio Tour, a behind-the-scenes look at live broadcasting in radio, television, and the Internet in several of our 45 languages. -- Note added 7/31/13 15:14",http://voatour.com/,7/31/13 15:14
war-on-pineapple.com,Department of Homeland Security,Federal Government,,accepted term,"Submitted by Cameron Dixon, DHS CISA. Used by the Cybersecurity & Infrastructure Security Agency to help people understand foreign influence. See https://web.archive.org/web/20190726194709/https:/twitter.com/CISAKrebs/status/1154462806311235584.",https://www.war-on-pineapple.com/,7/26/19 15:50
waterqualitydata.us,Department of Interior,Federal Government,,accepted term,"The waterqualitydata.us domain serves the Water Quality Portal (WQP), a cooperative service sponsored by the United States Geological Survey (USGS), the Environmental Protection Agency (EPA), and the National Water Quality Monitoring Council (NWQMC). This site integrates publicly available water quality data from the USGS National Water Information System (NWIS), the EPA STOrage and RETrieval (STORET) Data Warehouse, and the USDA ARS Sustaining The Earth’s Watersheds -Agricultural Research Database System (STEWARDS). The WQP serves data collected by over 400 state, federal, tribal, and local agencies.  -- Note added 09/10/19",https://www.waterqualitydata.us,9/10/19 00:00
westernmacfc.org,Combined Federal Campaign,Federal Government,,accepted term,#N/A,#N/A,6/6/13 18:09
westernmarylandcfc.org,Combined Federal Campaign,Federal Government,,accepted term,The US Office of Personnel Management approved merging the Western Maryland Combined Federal Campaign (Western MD CFC) and the Combined Federal Campaign of Delaware into the Chesapeake Bay Area Combined Federal Campaign (CBACFC) for the 2013 campaign and beyond. http://www.cbacfc.org/index.php/news-and-events/37-western-md-cfc-and-cfc-of-delaware-merge-with-the-cbacfc  -- Note added 3/31/14 13:03,#N/A,6/6/13 18:09
westpoint.edu,,Federal Government,,accepted term,United States Military Academy (Army) - West Point -- Note added 1/23/14 15:26,http://www.westpoint.edu/SitePages/Home.aspx,1/23/14 15:26
whitehousehistory.org,#N/A,Federal Government,,candidate term,The White House Historical Association -- Note added 6/6/13 18:09,#N/A,6/6/13 18:09
wibeaches.us,Department of the Interior,Federal Government,Wisconsin,accepted term,"Beach Health is coordinated by the Wisconsin Department of Natural Resources, and is funded by the United States Environmental Protection Agency. The original project from 1999-2000 was developed in cooperation with the City of Milwaukee Health Department. Website maintained by Wisconsin Beach Health Website Staff(beachhealth@usgs.gov). U.S. Geological Survey, Wisconsin District. (From https://www.wibeaches.us/apex/f?p=BEACH:HOME) It is important to keep the website alive, as it provides real-time beach closure information to keep the public aware of beach safety conditions. WDNR purchased the domain name specifically for this project and has posted advisory signs at the beaches and printed brochures with the URL. Changing the website would be highly disruptive to the public health notification effort, particularly at the beginning of a beach season.",https://www.wibeaches.us/,02/03/2020
ycq2.org,Department of Defense,Federal Government,,accepted term,"YouCanQuit2, a U.S. Department of Defense program, is an educational campaign for the U.S. military. Originally launched in February of 2007, the mission of the campaign is to help U.S. Service members quit tobacco—for themselves and their loved ones. -- from https://www.ycq2.org/ 3/12/2020",https://www.ycq2.org/,3/12/20
yes-abroad.org,Department of State,Federal Government,,accepted term,"YES Abroad - The U.S. Department of State's Kennedy-Lugar Youth Exchange and Study Abroad (YES Abroad) program, provides competitive merit-based scholarships for U.S. citizens in secondary school (age 15-18.5) to study for one academic year in select countries. -- Note added 7/13/15 14:43",http://yes-abroad.org/,7/13/15 14:23
yesprograms.org,Department of State,Federal Government,,accepted term,"YES Program - The Kennedy-Lugar Youth Exchange and Study (YES) program was established by Congress in October, 2002 in response to the events of September 11, 2001. The program is funded through the U.S. Department of State and sponsored by the Bureau of Educational & Cultural Affairs (ECA) to provide scholarships for high school students from countries with significant Muslim populations to spend up to one academic year in the U.S. Students live with host families, attend high school, engage in activities to learn about American society and values, acquire leadership skills, and help educate Americans about their countries and cultures. Starting in 2009, the YES Abroad program was established to provide a similar experience for U.S. students (15-18 years) to spend an academic year in select YES countries. -- Note added 7/13/15 14:22",http://www.yesprograms.org/,7/13/15 14:22
